sample_id,doc_id,sample_type,source_domain,source_type,publish_date,text,pseudo_label,label_name,label_conf,severity,split,conformal_role,need_human_review,sample_published_at,sample_publish_time_source,sample_publish_time_conf,sample_ts_hour,event_published_at,event_start_time,event_time_source,event_time_confidence
ZZM_CN_73d838ee48d3_TITLE_bef773f715,ZZM_CN_73d838ee48d3,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-18,"2012-04-18 管理用户 6131 郑州地铁一号线20个站点中16个主体结构完工　二号线3个站点开始挖土方 郑州市轨道交通一号线一期工程全长26.2公里，共设立站点20个，平均站间距1.3公里。
　　一号线负责人李铁军说，一期工程全线20个站点已有16个站点主体结构全部完工。黄河南路... 郑州市轨道交通一号线一期工程全长26.2公里，共设立站点20个，平均站间距1.3公里。
　　一号线负责",0,normal_info,0.0,3,unassigned,unassigned,1,2012-04-18 09:00:00,publish_date_only,0.35,2012-04-18 09:00:00,2012-04-18 14:29:00,2012-04-18 14:29:00,proxy_page_publish_time,0.55
ZZM_CN_73d838ee48d3_TITLE_LEAD_4b3ceb153f,ZZM_CN_73d838ee48d3,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-18,"2012-04-18 管理用户 6131 郑州地铁一号线20个站点中16个主体结构完工　二号线3个站点开始挖土方 郑州市轨道交通一号线一期工程全长26.2公里，共设立站点20个，平均站间距1.3公里。
　　一号线负责人李铁军说，一期工程全线20个站点已有16个站点主体结构全部完工。黄河南路... 郑州市轨道交通一号线一期工程全长26.2公里，共设立站点20个，平均站间距1.3公里。
　　一号线负责
郑州地铁一号线20个站点中16个主体结构完工　二号线3个站点开始挖土方
阅读次数: 6132
发布时间: 2012-04-18 14:29",0,normal_info,0.0,3,unassigned,unassigned,1,2012-04-18 14:29:00,page_publish_time,0.85,2012-04-18 14:00:00,2012-04-18 14:29:00,2012-04-18 14:29:00,proxy_page_publish_time,0.55
ZZM_CN_73d838ee48d3_CHUNK_1_e69444583d,ZZM_CN_73d838ee48d3,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-18,郑州地铁一号线20个站点中16个主体结构完工　二号线3个站点开始挖土方,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-18 09:00:00,publish_date_only,0.35,2012-04-18 09:00:00,2012-04-18 14:29:00,2012-04-18 14:29:00,proxy_page_publish_time,0.55
ZZM_CN_73d838ee48d3_CHUNK_3_2797dd2996,ZZM_CN_73d838ee48d3,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-18,发布时间: 2012-04-18 14:29,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-18 14:29:00,page_publish_time,0.85,2012-04-18 14:00:00,2012-04-18 14:29:00,2012-04-18 14:29:00,proxy_page_publish_time,0.55
ZZM_CN_a4b396aebe44_TITLE_d734e92bb9,ZZM_CN_a4b396aebe44,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-16,2012-04-16 管理用户 7295 郑州市轨道交通有限公司组织中层以上干部到市高新区检察院警示教育基地参观学习 为切实加强公司党风廉政建设，进一步增强领导干部廉洁从业意识，4月12日下午，郑州市轨道交通有限公司组织廉政警示教育活动。公司党委书记、董事长郭拥军，市人民检察院驻公司... 为切实加强公司党风廉政建设，进一步增强领导干部廉洁从业意识，4月12日下午，郑州市轨道交通有限公司组织廉政警,0,normal_info,0.6,0,unassigned,unassigned,0,2012-04-16 09:00:00,publish_date_only,0.35,2012-04-16 09:00:00,2012-04-16 16:36:00,2012-04-16 16:36:00,proxy_page_publish_time,0.55
ZZM_CN_a4b396aebe44_TITLE_LEAD_5f6aba6b64,ZZM_CN_a4b396aebe44,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-16,"2012-04-16 管理用户 7295 郑州市轨道交通有限公司组织中层以上干部到市高新区检察院警示教育基地参观学习 为切实加强公司党风廉政建设，进一步增强领导干部廉洁从业意识，4月12日下午，郑州市轨道交通有限公司组织廉政警示教育活动。公司党委书记、董事长郭拥军，市人民检察院驻公司... 为切实加强公司党风廉政建设，进一步增强领导干部廉洁从业意识，4月12日下午，郑州市轨道交通有限公司组织廉政警
郑州市轨道交通有限公司组织中层以上干部到市高新区检察院警示教育基地参观学习
阅读次数: 7296
发布时间: 2012-04-16 16:36",0,normal_info,0.6,0,unassigned,unassigned,0,2012-04-16 16:36:00,page_publish_time,0.85,2012-04-16 16:00:00,2012-04-16 16:36:00,2012-04-16 16:36:00,proxy_page_publish_time,0.55
ZZM_CN_a4b396aebe44_CHUNK_1_3d598a6a5e,ZZM_CN_a4b396aebe44,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-16,郑州市轨道交通有限公司组织中层以上干部到市高新区检察院警示教育基地参观学习,0,normal_info,0.2,0,unassigned,unassigned,0,2012-04-16 09:00:00,publish_date_only,0.35,2012-04-16 09:00:00,2012-04-16 16:36:00,2012-04-16 16:36:00,proxy_page_publish_time,0.55
ZZM_CN_a4b396aebe44_CHUNK_3_e1279713b2,ZZM_CN_a4b396aebe44,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-16,发布时间: 2012-04-16 16:36,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-16 16:36:00,page_publish_time,0.85,2012-04-16 16:00:00,2012-04-16 16:36:00,2012-04-16 16:36:00,proxy_page_publish_time,0.55
ZZM_CN_b0b5b651b26b_TITLE_4b382d5019,ZZM_CN_b0b5b651b26b,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-13,2012-04-13 管理用户 6354 市领导乔新国到郑州市轨道交通有限公司召开办公会 4月12日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在郑州市轨道交通有限公司召开办公会，研究解决轨道交通2号线征迁问题和解决办法。首席服务官工作小组成员冯... 4月12日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在郑州市轨道交通有限公司召开办公会，研究解决轨道交通2号线征迁问题和解决,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:00:00,publish_date_only,0.35,2012-04-13 09:00:00,2012-04-13 10:51:00,2012-04-13 10:51:00,proxy_page_publish_time,0.55
ZZM_CN_b0b5b651b26b_TITLE_LEAD_323ae0a8fe,ZZM_CN_b0b5b651b26b,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-13,"2012-04-13 管理用户 6354 市领导乔新国到郑州市轨道交通有限公司召开办公会 4月12日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在郑州市轨道交通有限公司召开办公会，研究解决轨道交通2号线征迁问题和解决办法。首席服务官工作小组成员冯... 4月12日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在郑州市轨道交通有限公司召开办公会，研究解决轨道交通2号线征迁问题和解决
市领导乔新国到郑州市轨道交通有限公司召开办公会
阅读次数: 6355
发布时间: 2012-04-13 10:51",0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 10:51:00,page_publish_time,0.85,2012-04-13 10:00:00,2012-04-13 10:51:00,2012-04-13 10:51:00,proxy_page_publish_time,0.55
ZZM_CN_b0b5b651b26b_CHUNK_1_c9d75547f3,ZZM_CN_b0b5b651b26b,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-13,市领导乔新国到郑州市轨道交通有限公司召开办公会,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:00:00,publish_date_only,0.35,2012-04-13 09:00:00,2012-04-13 10:51:00,2012-04-13 10:51:00,proxy_page_publish_time,0.55
ZZM_CN_b0b5b651b26b_CHUNK_3_10211a20b3,ZZM_CN_b0b5b651b26b,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-13,发布时间: 2012-04-13 10:51,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 10:51:00,page_publish_time,0.85,2012-04-13 10:00:00,2012-04-13 10:51:00,2012-04-13 10:51:00,proxy_page_publish_time,0.55
ZZM_CN_5ec72a071a09_TITLE_d027b9c9dc,ZZM_CN_5ec72a071a09,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-13,2012-04-13 管理用户 6658 市领导乔新国调研郑州市轨道交通1、2号线金水辖区征迁工作并召开现场办公会 4月10日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国到郑州市轨道交通1、2号线金水辖区调研征迁情况，并在2号线广播台站中铁五局项目部召开办公会，研究解决轨道交... 4月10日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国到郑州市轨道交通1、2号线金水辖区调研征迁情况,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:00:00,publish_date_only,0.35,2012-04-13 09:00:00,2012-04-13 09:13:00,2012-04-13 09:13:00,proxy_page_publish_time,0.55
ZZM_CN_5ec72a071a09_TITLE_LEAD_8f66bde6bd,ZZM_CN_5ec72a071a09,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-13,"2012-04-13 管理用户 6658 市领导乔新国调研郑州市轨道交通1、2号线金水辖区征迁工作并召开现场办公会 4月10日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国到郑州市轨道交通1、2号线金水辖区调研征迁情况，并在2号线广播台站中铁五局项目部召开办公会，研究解决轨道交... 4月10日上午，正市级领导、郑州市轨道交通工程首席服务官乔新国到郑州市轨道交通1、2号线金水辖区调研征迁情况
市领导乔新国调研郑州市轨道交通1、2号线金水辖区征迁工作并召开现场办公会
阅读次数: 6659
发布时间: 2012-04-13 09:13",0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:13:00,page_publish_time,0.85,2012-04-13 09:00:00,2012-04-13 09:13:00,2012-04-13 09:13:00,proxy_page_publish_time,0.55
ZZM_CN_5ec72a071a09_CHUNK_1_7bb2ccaad0,ZZM_CN_5ec72a071a09,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-13,市领导乔新国调研郑州市轨道交通1、2号线金水辖区征迁工作并召开现场办公会,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:00:00,publish_date_only,0.35,2012-04-13 09:00:00,2012-04-13 09:13:00,2012-04-13 09:13:00,proxy_page_publish_time,0.55
ZZM_CN_5ec72a071a09_CHUNK_3_ff5bd48c82,ZZM_CN_5ec72a071a09,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-13,发布时间: 2012-04-13 09:13,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-13 09:13:00,page_publish_time,0.85,2012-04-13 09:00:00,2012-04-13 09:13:00,2012-04-13 09:13:00,proxy_page_publish_time,0.55
ZZM_CN_a347bd39896f_TITLE_fa3b59d399,ZZM_CN_a347bd39896f,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-11,2012-04-11 管理用户 6735 市审计局在轨道交通公司召开工程建设项目阶段性跟踪进点会 4月10日上午，市审计局在郑州市轨道交通有限公司召开工程建设项目阶段性跟踪审计进点会。审计局常务副局长李忠仁，投资处处长刘浩和进点审计特派小组各成员，公司党委书记、... 4月10日上午，市审计局在郑州市轨道交通有限公司召开工程建设项目阶段性跟踪审计进点会。审计局常务副局长李忠仁，投资处处长刘浩和进点,0,normal_info,0.6,0,unassigned,unassigned,0,2012-04-11 09:00:00,publish_date_only,0.35,2012-04-11 09:00:00,2012-04-11 15:20:00,2012-04-11 15:20:00,proxy_page_publish_time,0.55
ZZM_CN_a347bd39896f_TITLE_LEAD_e8a310d5ed,ZZM_CN_a347bd39896f,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-11,"2012-04-11 管理用户 6735 市审计局在轨道交通公司召开工程建设项目阶段性跟踪进点会 4月10日上午，市审计局在郑州市轨道交通有限公司召开工程建设项目阶段性跟踪审计进点会。审计局常务副局长李忠仁，投资处处长刘浩和进点审计特派小组各成员，公司党委书记、... 4月10日上午，市审计局在郑州市轨道交通有限公司召开工程建设项目阶段性跟踪审计进点会。审计局常务副局长李忠仁，投资处处长刘浩和进点
市审计局在轨道交通公司召开工程建设项目阶段性跟踪进点会
阅读次数: 6736
发布时间: 2012-04-11 15:20",0,normal_info,0.6,0,unassigned,unassigned,0,2012-04-11 15:20:00,page_publish_time,0.85,2012-04-11 15:00:00,2012-04-11 15:20:00,2012-04-11 15:20:00,proxy_page_publish_time,0.55
ZZM_CN_a347bd39896f_CHUNK_1_2ce3d59fe2,ZZM_CN_a347bd39896f,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-11,市审计局在轨道交通公司召开工程建设项目阶段性跟踪进点会,0,normal_info,0.4,0,unassigned,unassigned,0,2012-04-11 09:00:00,publish_date_only,0.35,2012-04-11 09:00:00,2012-04-11 15:20:00,2012-04-11 15:20:00,proxy_page_publish_time,0.55
ZZM_CN_a347bd39896f_CHUNK_3_6670ed45e7,ZZM_CN_a347bd39896f,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-11,发布时间: 2012-04-11 15:20,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-11 15:20:00,page_publish_time,0.85,2012-04-11 15:00:00,2012-04-11 15:20:00,2012-04-11 15:20:00,proxy_page_publish_time,0.55
ZZM_CN_c53cc61f30b3_TITLE_23b0528cce,ZZM_CN_c53cc61f30b3,TITLE,zzmetro.cn,zzmetro_cn_news,2012-04-06,2012-04-06 管理用户 6727 河南省人民政府重点项目建设办公室领导察看地铁建设情况 3月31日下午，河南省人民政府重点项目建设办公室常务副主任黄亚军，副主任石新宽、周晓辉，郑州市重点项目建设办公室书记王敏等共同察看了郑州市轨道交通1、2号线建设情况。... 3月31日下午，河南省人民政府重点项目建设办公室常务副主任黄亚军，副主任石新宽、周晓辉，郑州市重点项目建设办公室书记王敏等共同察看,0,normal_info,0.2,0,unassigned,unassigned,0,2012-04-06 09:00:00,publish_date_only,0.35,2012-04-06 09:00:00,2012-04-06 17:00:00,2012-04-06 17:00:00,proxy_page_publish_time,0.55
ZZM_CN_c53cc61f30b3_TITLE_LEAD_cb16c79257,ZZM_CN_c53cc61f30b3,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-04-06,"2012-04-06 管理用户 6727 河南省人民政府重点项目建设办公室领导察看地铁建设情况 3月31日下午，河南省人民政府重点项目建设办公室常务副主任黄亚军，副主任石新宽、周晓辉，郑州市重点项目建设办公室书记王敏等共同察看了郑州市轨道交通1、2号线建设情况。... 3月31日下午，河南省人民政府重点项目建设办公室常务副主任黄亚军，副主任石新宽、周晓辉，郑州市重点项目建设办公室书记王敏等共同察看
河南省人民政府重点项目建设办公室领导察看地铁建设情况
阅读次数: 6728
发布时间: 2012-04-06 17:00",0,normal_info,0.2,0,unassigned,unassigned,0,2012-04-06 17:00:00,page_publish_time,0.85,2012-04-06 17:00:00,2012-04-06 17:00:00,2012-04-06 17:00:00,proxy_page_publish_time,0.55
ZZM_CN_c53cc61f30b3_CHUNK_1_b0c0ebbcb2,ZZM_CN_c53cc61f30b3,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-04-06,河南省人民政府重点项目建设办公室领导察看地铁建设情况,0,normal_info,0.2,0,unassigned,unassigned,0,2012-04-06 09:00:00,publish_date_only,0.35,2012-04-06 09:00:00,2012-04-06 17:00:00,2012-04-06 17:00:00,proxy_page_publish_time,0.55
ZZM_CN_c53cc61f30b3_CHUNK_3_1c78dc949f,ZZM_CN_c53cc61f30b3,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-04-06,发布时间: 2012-04-06 17:00,0,normal_info,0.0,0,unassigned,unassigned,1,2012-04-06 17:00:00,page_publish_time,0.85,2012-04-06 17:00:00,2012-04-06 17:00:00,2012-04-06 17:00:00,proxy_page_publish_time,0.55
ZZM_CN_51d86eefcf4c_TITLE_a5445780ae,ZZM_CN_51d86eefcf4c,TITLE,zzmetro.cn,zzmetro_cn_news,2012-03-29,2012-03-29 管理用户 6747 郑州市轨道交通1号线郑东车辆段开始清表施工 郑州市轨道交通1号线郑东车辆段承担1号线列车停车、列检、定修、临修、厂架修任务，位于京珠高速以东，规划桑林西路以西，郑开大道以北地区，占地524亩。在市委、市政府的正确... 郑州市轨道交通1号线郑东车辆段承担1号线列车停车、列检、定修、临修、厂架修任务，位于京珠高速以东，规划桑林西路以西，郑开大道以北地区，占地,1,service_disruption,0.2,0,unassigned,unassigned,0,2012-03-29 09:00:00,publish_date_only,0.35,2012-03-29 09:00:00,2012-03-29 16:30:00,2012-03-29 16:30:00,proxy_page_publish_time,0.55
ZZM_CN_51d86eefcf4c_TITLE_LEAD_55dab46b4d,ZZM_CN_51d86eefcf4c,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-03-29,"2012-03-29 管理用户 6747 郑州市轨道交通1号线郑东车辆段开始清表施工 郑州市轨道交通1号线郑东车辆段承担1号线列车停车、列检、定修、临修、厂架修任务，位于京珠高速以东，规划桑林西路以西，郑开大道以北地区，占地524亩。在市委、市政府的正确... 郑州市轨道交通1号线郑东车辆段承担1号线列车停车、列检、定修、临修、厂架修任务，位于京珠高速以东，规划桑林西路以西，郑开大道以北地区，占地
郑州市轨道交通1号线郑东车辆段开始清表施工
阅读次数: 6748
发布时间: 2012-03-29 16:30",1,service_disruption,0.2,0,unassigned,unassigned,0,2012-03-29 16:30:00,page_publish_time,0.85,2012-03-29 16:00:00,2012-03-29 16:30:00,2012-03-29 16:30:00,proxy_page_publish_time,0.55
ZZM_CN_51d86eefcf4c_CHUNK_1_948069e6ad,ZZM_CN_51d86eefcf4c,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2012-03-29,郑州市轨道交通1号线郑东车辆段开始清表施工,0,normal_info,0.0,0,unassigned,unassigned,1,2012-03-29 09:00:00,publish_date_only,0.35,2012-03-29 09:00:00,2012-03-29 16:30:00,2012-03-29 16:30:00,proxy_page_publish_time,0.55
ZZM_CN_51d86eefcf4c_CHUNK_3_1b2c934db8,ZZM_CN_51d86eefcf4c,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2012-03-29,发布时间: 2012-03-29 16:30,0,normal_info,0.0,0,unassigned,unassigned,1,2012-03-29 16:30:00,page_publish_time,0.85,2012-03-29 16:00:00,2012-03-29 16:30:00,2012-03-29 16:30:00,proxy_page_publish_time,0.55
ZZM_CN_444a2dca4353_TITLE_64daa5dafc,ZZM_CN_444a2dca4353,TITLE,zzmetro.cn,zzmetro_cn_news,2012-03-19,2012-03-19 管理用户 6367 市领导乔新国到郑州市轨道交通有限公司召开专题会 3月15日下午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在公司会议室召开专题会，总结外地考察经验，了解工程建设过程中遇到的问题，与公司领导共同研究具体解决办法。... 3月15日下午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在公司会议室召开专题会，总结外地考察经验，了解工程建设过程中遇到的问题,0,normal_info,0.4,0,unassigned,unassigned,0,2012-03-19 09:00:00,publish_date_only,0.35,2012-03-19 09:00:00,2012-03-19 13:46:00,2012-03-19 13:46:00,proxy_page_publish_time,0.55
ZZM_CN_444a2dca4353_TITLE_LEAD_d99475ee89,ZZM_CN_444a2dca4353,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2012-03-19,"2012-03-19 管理用户 6367 市领导乔新国到郑州市轨道交通有限公司召开专题会 3月15日下午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在公司会议室召开专题会，总结外地考察经验，了解工程建设过程中遇到的问题，与公司领导共同研究具体解决办法。... 3月15日下午，正市级领导、郑州市轨道交通工程首席服务官乔新国，在公司会议室召开专题会，总结外地考察经验，了解工程建设过程中遇到的问题
市领导乔新国到郑州市轨道交通有限公司召开专题会
阅读次数: 6368
发布时间: 2012-03-19 13:46",0,normal_info,0.4,0,unassigned,unassigned,0,2012-03-19 13:46:00,page_publish_time,0.85,2012-03-19 13:00:00,2012-03-19 13:46:00,2012-03-19 13:46:00,proxy_page_publish_time,0.55
